episode,epoch,publisher,trans_id,reward,delay_steps,total_expense
8,83,23,,0.0,0,0.0
8,83,24,143186.0,-0.4,10,0.0
8,83,25,143187.0,,20,1.2145040500833222
8,83,26,143188.0,-0.4,10,0.0
8,83,27,143189.0,,20,1.3596173686659636
8,83,28,143190.0,1.6835624992982208,10,0.0
8,83,29,143191.0,,20,2.0
8,84,20,143192.0,-0.4,10,0.0
8,84,21,143193.0,-0.4,10,0.0
8,84,22,143194.0,-0.4,10,0.0
8,84,23,,0.0,0,0.0
8,84,24,143195.0,-0.4,10,0.0
8,84,25,143196.0,,20,1.0
8,84,26,143197.0,-0.4,10,0.0
8,84,27,143198.0,,20,1.3536818974997125
8,84,28,143199.0,-0.4,10,0.0
8,84,29,143200.0,,20,2.7375456897531354
8,85,20,143201.0,-0.4,10,0.0
8,85,21,143202.0,-0.4,10,0.0
8,85,22,143203.0,-0.8550622862519178,10,0.4550622862519178
8,85,23,,0.0,0,0.0
8,85,24,143204.0,-0.4,10,0.0
8,85,25,143205.0,,20,1.0
8,85,26,143206.0,-0.4,10,0.0
8,85,27,143207.0,,20,1.0
8,85,28,143208.0,0.6,10,0.0
8,85,29,143209.0,,20,2.0
8,86,20,143210.0,-0.4,10,0.0
8,86,21,143211.0,-0.4,10,0.0
8,86,22,143212.0,-0.4,10,0.0
8,86,23,,0.0,0,0.0
8,86,24,143213.0,-0.4,10,0.0
8,86,25,143214.0,,20,1.0
8,86,26,143215.0,-0.4,10,0.0
8,86,27,143216.0,,20,1.0
8,86,28,143217.0,-0.4,10,0.0
8,86,29,143218.0,,20,2.0
8,87,20,143219.0,-0.4,10,0.0
8,87,21,143220.0,-0.4,10,0.0
8,87,22,143221.0,-0.4,10,0.0
8,87,23,,0.0,0,0.0
8,87,24,143222.0,-0.4,10,0.0
8,87,25,143223.0,,20,1.0835624992982207
8,87,26,143224.0,-0.4,10,0.0
8,87,27,143225.0,,20,1.0
8,87,28,143226.0,1.238913405425993,10,0.0
8,87,29,143227.0,,20,2.0
8,88,20,143228.0,-0.4,10,0.0
8,88,21,143229.0,-0.4,10,0.0
8,88,22,143230.0,-0.4,10,0.0
8,88,23,,0.0,0,0.0
8,88,24,143231.0,-0.4,10,0.0
8,88,25,143232.0,,20,1.6389134054259928
8,88,26,143233.0,-0.4,10,0.0
8,88,27,143234.0,,20,2.1752530877783824
8,88,28,143235.0,0.6,10,0.0
8,88,29,143236.0,,20,2.1573237988566922
8,89,20,143237.0,-0.4,10,0.0
8,89,21,143238.0,0.03694270740972855,10,0.0
8,89,22,143239.0,2.008767110618955,10,0.0
8,89,23,,0.0,0,0.0
8,89,24,143240.0,-0.4,10,0.0
8,89,25,143241.0,,20,1.0
8,89,26,143242.0,-0.4,10,0.0
8,89,27,143243.0,,20,1.0
8,89,28,143244.0,-0.4,10,0.0
8,89,29,143245.0,,20,2.0
8,90,20,143246.0,-0.4,10,0.0
8,90,21,143247.0,-0.4,10,0.0
8,90,22,143248.0,-1.9102280892277688,10,1.5102280892277689
8,90,23,,0.0,0,0.0
8,90,24,143249.0,2.0020152548694576,10,0.0
8,90,25,143250.0,,20,1.0
8,90,26,143251.0,-0.4,10,0.0
8,90,27,143252.0,,20,1.0
8,90,28,143253.0,-0.4,10,0.0
8,90,29,143254.0,,20,2.0
8,91,20,143255.0,,10,0.0
8,91,21,143256.0,,10,0.0
8,91,22,143257.0,,10,0.8985390213911862
8,91,23,,0.0,0,0.0
8,91,24,143258.0,,10,0.0
8,91,25,143259.0,,20,1.0
8,91,26,143260.0,,10,0.0
8,91,27,143261.0,,20,1.0
8,91,28,143262.0,,10,0.0
8,91,29,143263.0,,20,4.166018068847896
8,92,20,143264.0,,10,0.0
8,92,21,143265.0,,10,0.0
8,92,22,143266.0,,10,0.43694270740972857
8,92,23,,0.0,0,0.0
8,92,24,143267.0,,10,0.0
8,92,25,143268.0,,20,1.0
8,92,26,143269.0,,10,0.0
8,92,27,143270.0,,20,1.3304206678701342
8,92,28,143271.0,,10,0.0
8,92,29,143272.0,,20,2.0
8,93,20,143273.0,,10,0.0
8,93,21,143274.0,,10,0.0
8,93,22,143275.0,,10,0.0
8,93,23,,0.0,0,0.0
8,93,24,143276.0,,10,0.0
8,93,25,143277.0,,20,1.0
8,93,26,143278.0,,10,0.0
8,93,27,143279.0,,20,1.0
8,93,28,143280.0,,10,0.0
8,93,29,143281.0,,20,2.0
8,94,20,143282.0,,10,0.0
8,94,21,143283.0,,10,0.0
8,94,22,143284.0,,10,0.0
8,94,23,,0.0,0,0.0
8,94,24,143285.0,,10,0.0
8,94,25,143286.0,,20,1.0
8,94,26,143287.0,,10,0.0
8,94,27,143288.0,,20,1.0715945869993233
8,94,28,143289.0,,10,0.0
8,94,29,143290.0,,20,2.0
8,95,20,143291.0,,10,0.0
8,95,21,143292.0,,10,0.0
8,95,22,143293.0,,10,0.0
8,95,23,,0.0,0,0.0
8,95,24,143294.0,,10,0.0
8,95,25,143295.0,,20,1.0
8,95,26,143296.0,,10,0.0
8,95,27,143297.0,,20,1.0
8,95,28,143298.0,,10,0.0
8,95,29,143299.0,,20,3.192452335812471
8,96,20,143300.0,,10,0.0
8,96,21,143301.0,,10,0.0
8,96,22,143302.0,,10,0.0
8,96,23,,0.0,0,0.0
8,96,24,143303.0,,10,0.0
8,96,25,143304.0,,20,1.0
8,96,26,143305.0,,10,0.0
8,96,27,143306.0,,20,1.0
8,96,28,143307.0,,10,0.0
8,96,29,143308.0,,20,4.29593179617385
8,97,20,143309.0,,10,0.0
8,97,21,143310.0,,10,0.0
8,97,22,143311.0,,10,0.19336919225897298
8,97,23,,0.0,0,0.0
8,97,24,143312.0,,10,0.0
8,97,25,143313.0,,20,1.0
8,97,26,143314.0,,10,0.0
8,97,27,143315.0,,20,1.0
8,97,28,143316.0,,10,0.0
8,97,29,143317.0,,20,2.0
8,98,20,143318.0,,10,0.0
8,98,21,143319.0,,10,0.0
8,98,22,143320.0,,10,0.19164008253479084
8,98,23,,0.0,0,0.0
8,98,24,143321.0,,10,0.0
8,98,25,143322.0,,20,1.0
8,98,26,143323.0,,10,0.0
8,98,27,143324.0,,20,1.0
8,98,28,143325.0,,10,0.0
8,98,29,143326.0,,20,2.0
8,99,20,143327.0,,10,0.0
8,99,21,143328.0,,10,0.0
8,99,22,143329.0,,10,0.0
8,99,23,,0.0,0,0.0
8,99,24,143330.0,,10,0.0
8,99,25,143331.0,,20,1.0
8,99,26,143332.0,,10,0.0
8,99,27,143333.0,,20,1.0730563142175313
8,99,28,143334.0,,10,0.0
8,99,29,143335.0,,20,2.0
9,0,20,143356.0,1.5253660217748082,20,2.1212995768641094
9,0,21,143357.0,-0.4,10,0.0
9,0,22,143358.0,0.524263787458092,10,1.3641221852193373
9,0,23,,0.0,0,0.0
9,0,24,143359.0,0.6,10,0.0
9,0,25,143360.0,0.5873357393099186,20,3.0466655986389175
9,0,26,143361.0,-0.4,10,0.0
9,0,27,143362.0,-0.898957869700964,20,1.7236328930442733
9,0,28,143363.0,-0.4,10,0.0
9,0,29,143364.0,-1.5031641438050078,20,3.1628246013234422
9,1,20,143365.0,-0.4,10,0.0
9,1,21,143366.0,3.252260611717521,10,0.0
9,1,22,143367.0,-1.2607947288346724,10,0.8607947288346725
9,1,23,,0.0,0,0.0
9,1,24,143368.0,1.2846048751477395,10,0.0
9,1,25,143369.0,0.31823841189065005,20,2.034001337948836
9,1,26,143370.0,-0.4,10,0.0
9,1,27,143371.0,-3.152239749839486,20,2.752239749839486
9,1,28,143372.0,-0.4,10,0.0
9,1,29,143373.0,-3.459660457518434,20,3.0596604575184343
9,2,20,143374.0,-0.4,10,0.0
9,2,21,143375.0,-0.4,10,0.0
9,2,22,143376.0,-0.8476803992100416,10,0.44768039921004155
9,2,23,,0.0,0,0.0
9,2,24,143377.0,-0.4,10,0.0
9,2,25,143378.0,-1.7679903806592376,20,1.3679903806592377
9,2,26,143379.0,-0.4,10,0.0
9,2,27,143380.0,-2.0846048751477393,20,1.6846048751477394
9,2,28,143381.0,5.19472693287363,10,0.0
9,2,29,143382.0,-3.6440016233434154,20,3.2440016233434155
9,3,20,143383.0,-0.4,10,0.0
9,3,21,143384.0,-0.4,10,0.0
9,3,22,143385.0,-0.008455785956656803,10,0.4924484391310457
9,3,23,,0.0,0,0.0
9,3,24,143386.0,-0.4,10,0.0
9,3,25,143387.0,0.5249889721141168,20,1.999848178786758
9,3,26,143388.0,0.9536943785584729,10,0.0
9,3,27,143389.0,-1.6246750233433094,20,1.2246750233433092
9,3,28,143390.0,0.6,10,0.0
9,3,29,143391.0,-2.5739139172589005,20,2.1739139172589006
9,4,20,143392.0,-0.4,10,0.0
9,4,21,143393.0,-0.4,10,0.0
9,4,22,143394.0,-0.4,10,0.0
9,4,23,,0.0,0,0.0
9,4,24,143395.0,0.6970822995453524,10,0.0
9,4,25,143396.0,2.0310968491296553,20,1.9248371509008746
9,4,26,143397.0,-0.4,10,0.0
9,4,27,143398.0,0.00512124591312757,20,1.5948787540868725
9,4,28,143399.0,0.6,10,0.0
9,4,29,143400.0,-2.808258988374105,20,2.4082589883741052
9,5,20,143401.0,-0.4,10,0.0
9,5,21,143402.0,4.143313473112005,10,0.0
9,5,22,143403.0,0.7160073468256112,10,0.8839926531743889
9,5,23,,0.0,0,0.0
9,5,24,143404.0,-0.4,10,0.0
9,5,25,143405.0,-2.2501318392125,20,1.8501318392125001
9,5,26,143406.0,-0.4,10,0.0
9,5,27,143407.0,-1.4,20,1.0
9,5,28,143408.0,1.8643154517692984,10,0.0
9,5,29,143409.0,-4.563791465228923,20,4.163791465228923
9,6,20,143410.0,-0.4,10,0.0
9,6,21,143411.0,0.6,10,0.0
9,6,22,143412.0,1.879335629126916,10,0.0
9,6,23,,0.0,0,0.0
9,6,24,143413.0,-0.4,10,0.0
9,6,25,143414.0,-1.4,20,1.0
9,6,26,143415.0,-0.4,10,0.0
9,6,27,143416.0,0.029342862315720364,20,1.5058021608180296
9,6,28,143417.0,2.903514941260932,10,0.0
9,6,29,143418.0,-2.753694378558473,20,2.353694378558473
9,7,20,143419.0,-0.4,10,0.0
9,7,21,143420.0,-0.4,10,0.0
9,7,22,143421.0,1.6,10,0.0
9,7,23,,0.0,0,0.0
9,7,24,143422.0,-0.4,10,0.0
9,7,25,143423.0,-1.4,20,1.0
9,7,26,143424.0,-0.4,10,0.0
9,7,27,143425.0,-1.3351450231337498,20,1.93514502313375
9,7,28,143426.0,1.1563823768998325,10,0.0
9,7,29,143427.0,-3.679335629126916,20,3.279335629126916
9,8,20,143428.0,-0.4,10,0.0
9,8,21,143429.0,-0.4,10,0.0
9,8,22,143430.0,0.7687601322439183,10,0.0
9,8,23,,0.0,0,0.0
9,8,24,143431.0,-0.4,10,0.0
9,8,25,143432.0,-1.6643154517692986,20,1.2643154517692985
9,8,26,143433.0,-0.4,10,0.0
9,8,27,143434.0,-0.49708229954535244,20,1.0970822995453524
9,8,28,143435.0,-0.4,10,0.0
9,8,29,143436.0,-2.779522007883082,20,2.379522007883082
9,9,20,143437.0,-0.4,10,0.0
9,9,21,143438.0,-0.4,10,0.0
9,9,22,143439.0,2.3672629663647795,10,0.0
9,9,23,,0.0,0,0.0
9,9,24,143440.0,-0.4,10,0.0
9,9,25,143441.0,-0.7035149412609317,20,1.3035149412609317
9,9,26,143442.0,-0.4,10,0.0
9,9,27,143443.0,1.0436176231001677,20,1.5563823768998324
9,9,28,143444.0,-0.4,10,0.0
9,9,29,143445.0,-2.4,20,2.0
9,10,20,143446.0,-0.4,10,0.0
9,10,21,143447.0,0.9634499941211508,10,0.0
9,10,22,143448.0,-0.4,10,0.0
9,10,23,,0.0,0,0.0
9,10,24,143449.0,-0.4,10,0.0
9,10,25,143450.0,0.6000000000000001,20,1.0
9,10,26,143451.0,-0.4,10,0.0
9,10,27,143452.0,-1.4,20,1.0
9,10,28,143453.0,0.8934061535355403,10,0.0
9,10,29,143454.0,-2.4,20,2.0
9,11,20,143455.0,-0.4,10,0.0
9,11,21,143456.0,-0.4,10,0.0
9,11,22,143457.0,-1.2927715782262499,10,0.8927715782262499
9,11,23,,0.0,0,0.0
9,11,24,143458.0,-0.4,10,0.0
9,11,25,143459.0,-0.4,20,1.0
9,11,26,143460.0,-0.4,10,0.0
9,11,27,143461.0,0.6000000000000001,20,1.0
9,11,28,143462.0,-0.4,10,0.0
9,11,29,143463.0,-2.4,20,2.0
9,12,20,143464.0,-0.4,10,0.0
9,12,21,143465.0,0.6,10,0.0
9,12,22,143466.0,-0.4,10,0.0
9,12,23,,0.0,0,0.0
9,12,24,143467.0,1.6,10,0.0
9,12,25,143468.0,-1.4,20,1.0
9,12,26,143469.0,-0.4,10,0.0
9,12,27,143470.0,-1.4,20,1.0
9,12,28,143471.0,-0.4,10,0.0
9,12,29,143472.0,-2.568760132243918,20,2.1687601322439183
9,13,20,143473.0,-0.4,10,0.0
9,13,21,143474.0,-0.4,10,0.0
9,13,22,143475.0,0.09668443780555835,10,0.0
9,13,23,,0.0,0,0.0
9,13,24,143476.0,-0.4,10,0.0
9,13,25,143477.0,-0.6934061535355404,20,1.2934061535355403
9,13,26,143478.0,-0.4,10,0.0
9,13,27,143479.0,-1.4,20,1.0
9,13,28,143480.0,-0.4,10,0.0
9,13,29,143481.0,-2.7634499941211508,20,2.363449994121151
9,14,20,143482.0,-0.4,10,0.0
9,14,21,143483.0,-0.4,10,0.0
9,14,22,143484.0,0.07493716812902523,10,0.0
9,14,23,,0.0,0,0.0
9,14,24,143485.0,-0.4,10,0.0
9,14,25,143486.0,-0.4,20,1.0
9,14,26,143487.0,-0.4,10,0.0
9,14,27,143488.0,-0.4,20,1.0
9,14,28,143489.0,0.6,10,0.0
9,14,29,143490.0,-0.3999999999999999,20,2.0
9,15,20,143491.0,-0.4,10,0.0
9,15,21,143492.0,2.8656925349118234,10,0.0
9,15,22,143493.0,-0.4,10,0.0
9,15,23,,0.0,0,0.0
9,15,24,143494.0,-0.4,10,0.0
9,15,25,143495.0,-1.4,20,1.0
9,15,26,143496.0,0.6,10,0.0
9,15,27,143497.0,-0.4,20,1.0
9,15,28,143498.0,1.0630516186103698,10,0.0
9,15,29,143499.0,-4.665692534911823,20,4.265692534911823
9,16,20,143500.0,-0.4,10,0.0
9,16,21,143501.0,-0.4,10,0.0
9,16,22,143502.0,-0.8966844378055584,10,0.4966844378055584
9,16,23,,0.0,0,0.0
9,16,24,143503.0,-0.4,10,0.0
9,16,25,143504.0,-1.4,20,1.0
9,16,26,143505.0,-0.4,10,0.0
9,16,27,143506.0,-1.4,20,1.0
9,16,28,143507.0,-0.4,10,0.0
9,16,29,143508.0,-2.4,20,2.0
9,17,20,143509.0,-0.4,10,0.0
9,17,21,143510.0,0.6,10,0.0
9,17,22,143511.0,-0.8749371681290252,10,0.47493716812902526
9,17,23,,0.0,0,0.0
9,17,24,143512.0,-0.4,10,0.0
9,17,25,143513.0,-1.4,20,1.0
9,17,26,143514.0,-0.4,10,0.0
9,17,27,143515.0,-1.8630516186103696,20,1.4630516186103697
9,17,28,143516.0,0.6,10,0.0
9,17,29,143517.0,-1.4,20,2.0
9,18,20,143518.0,-0.4,10,0.0
9,18,21,143519.0,-0.4,10,0.0
9,18,22,143520.0,-0.20489287613152884,10,0.0
9,18,23,,0.0,0,0.0
9,18,24,143521.0,-0.4,10,0.0
9,18,25,143522.0,-1.4,20,1.0
9,18,26,143523.0,-0.4,10,0.0
9,18,27,143524.0,-0.4,20,1.0
9,18,28,143525.0,-0.4,10,0.0
9,18,29,143526.0,-2.4,20,2.0
9,19,20,143527.0,-0.4,10,0.0
9,19,21,143528.0,-0.4,10,0.0
9,19,22,143529.0,-0.4,10,0.0
9,19,23,,0.0,0,0.0
9,19,24,143530.0,-0.4,10,0.0
9,19,25,143531.0,-1.4,20,1.0
9,19,26,143532.0,-0.4,10,0.0
9,19,27,143533.0,-0.4,20,1.0
9,19,28,143534.0,1.5172336907698032,10,0.0
9,19,29,143535.0,-2.4,20,2.0
9,20,20,143536.0,-0.4,10,0.0
9,20,21,143537.0,-0.4,10,0.0
9,20,22,143538.0,-0.4,10,0.0
9,20,23,,0.0,0,0.0
9,20,24,143539.0,-0.4,10,0.0
9,20,25,143540.0,0.5601104137158326,20,1.917233690769803
9,20,26,143541.0,-0.4,10,0.0
9,20,27,143542.0,-0.4,20,1.0
9,20,28,143543.0,-0.4,10,0.0
9,20,29,143544.0,-2.4,20,2.0
9,21,20,143545.0,-0.4,10,0.0
9,21,21,143546.0,-0.4,10,0.0
9,21,22,143547.0,-0.4,10,0.0
9,21,23,,0.0,0,0.0
9,21,24,143548.0,-0.4,10,0.0
9,21,25,143549.0,-0.4,20,1.0
9,21,26,143550.0,-0.4,10,0.0
9,21,27,143551.0,-2.2773441044856355,20,1.8773441044856356
9,21,28,143552.0,0.6,10,0.0
9,21,29,143553.0,-1.4,20,2.0
9,22,20,143554.0,-0.4,10,0.0
9,22,21,143555.0,-0.4,10,0.0
9,22,22,143556.0,-0.5951071238684712,10,0.19510712386847118
9,22,23,,0.0,0,0.0
9,22,24,143557.0,-0.4,10,0.0
9,22,25,143558.0,-0.4,20,1.0
9,22,26,143559.0,-0.4,10,0.0
9,22,27,143560.0,-0.4,20,1.0
9,22,28,143561.0,-0.4,10,0.0
9,22,29,143562.0,-2.210620291626851,20,2.0
9,23,20,143563.0,-0.4,10,0.0
9,23,21,143564.0,-0.4,10,0.0
9,23,22,143565.0,-0.4,10,0.0
9,23,23,,0.0,0,0.0
9,23,24,143566.0,-0.4,10,0.0
9,23,25,143567.0,-0.4,20,1.0
9,23,26,143568.0,-0.4,10,0.0
9,23,27,143569.0,-0.4,20,1.0
9,23,28,143570.0,0.6,10,0.0
9,23,29,143571.0,-1.4,20,2.0
9,24,20,143572.0,-0.4,10,0.0
9,24,21,143573.0,0.6,10,0.0
9,24,22,143574.0,-0.4,10,0.0
9,24,23,,0.0,0,0.0
9,24,24,143575.0,-0.4,10,0.0
9,24,25,143576.0,-1.4,20,1.0
9,24,26,143577.0,-0.4,10,0.0
9,24,27,143578.0,-1.4,20,1.0
9,24,28,143579.0,-0.4,10,0.0
9,24,29,143580.0,-2.4,20,2.0
9,25,20,143581.0,-0.4,10,0.0
9,25,21,143582.0,-0.4,10,0.0
9,25,22,143583.0,-0.4,10,0.0
9,25,23,,0.0,0,0.0
9,25,24,143584.0,2.1334705473008415,10,0.0
9,25,25,143585.0,0.6000000000000001,20,1.0
9,25,26,143586.0,-0.4,10,0.0
9,25,27,143587.0,-0.44767759966026066,20,2.5334705473008414
9,25,28,143588.0,-0.4,10,0.0
9,25,29,143589.0,-2.4,20,2.0
9,26,20,143590.0,-0.4,10,0.0
9,26,21,143591.0,0.6,10,0.0
9,26,22,143592.0,-0.589379708373149,10,0.18937970837314902
9,26,23,,0.0,0,0.0
9,26,24,143593.0,3.784755398538766,10,0.0
9,26,25,143594.0,-1.4,20,1.0
9,26,26,143595.0,-0.4,10,0.0
9,26,27,143596.0,-2.057653199197339,20,2.657653199197339
9,26,28,143597.0,0.6,10,0.0
9,26,29,143598.0,-2.4,20,2.0
9,27,20,143599.0,-0.4,10,0.0
9,27,21,143600.0,-0.4,10,0.0
9,27,22,143601.0,-0.4,10,0.0
9,27,23,,0.0,0,0.0
9,27,24,143602.0,-0.4,10,0.0
9,27,25,143603.0,-1.885792947640581,20,1.485792947640581
9,27,26,143604.0,-0.4,10,0.0
9,27,27,143605.0,1.6,20,1.0
9,27,28,143606.0,1.901019622217126,10,0.0
9,27,29,143607.0,-2.4,20,2.0
9,28,20,143608.0,0.6,10,0.0
9,28,21,143609.0,-0.4,10,0.0
9,28,22,143610.0,-0.4,10,0.0
9,28,23,,0.0,0,0.0
9,28,24,143611.0,-0.4,10,0.0
9,28,25,143612.0,1.04742309252328,20,1.527102199341427
9,28,26,143613.0,-0.4,10,0.0
9,28,27,143614.0,-0.4,20,1.0
9,28,28,143615.0,0.6,10,0.0
9,28,29,143616.0,-1.4,20,2.0
9,29,20,143617.0,-0.4,10,0.0
9,29,21,143618.0,-0.4,10,0.0
9,29,22,143619.0,1.9794705324324537,10,0.0
9,29,23,,0.0,0,0.0
9,29,24,143620.0,-0.4,10,0.0
9,29,25,143621.0,-1.3745252918647068,20,1.974525291864707
9,29,26,143622.0,-0.4,10,0.0
9,29,27,143623.0,-0.18952020222734756,20,1.0
9,29,28,143624.0,-0.4,10,0.0
9,29,29,143625.0,-2.4,20,2.0
9,30,20,143626.0,-0.4,10,0.0
9,30,21,143627.0,-0.4,10,0.0
9,30,22,143628.0,-0.4,10,0.0
9,30,23,,0.0,0,0.0
9,30,24,143629.0,-0.4,10,0.0
9,30,25,143630.0,-1.4,20,1.0
9,30,26,143631.0,-0.4,10,0.0
9,30,27,143632.0,-1.7010196222171259,20,1.301019622217126
9,30,28,143633.0,-0.4,10,0.0
9,30,29,143634.0,-3.7794705324324536,20,3.3794705324324537
9,31,20,143635.0,-0.4,10,0.0
9,31,21,143636.0,-0.4,10,0.0
9,31,22,143637.0,-0.4,10,0.0
9,31,23,,0.0,0,0.0
9,31,24,143638.0,1.6,10,0.0
9,31,25,143639.0,-1.4,20,1.0
9,31,26,143640.0,1.8108984611660994,10,0.0
9,31,27,143641.0,1.6,20,1.0
9,31,28,143642.0,-0.4,10,0.0
9,31,29,143643.0,-2.4,20,2.0
9,32,20,143644.0,-0.4,10,0.0
9,32,21,143645.0,-0.4,10,0.0
9,32,22,143646.0,-0.4,10,0.0
9,32,23,,0.0,0,0.0
9,32,24,143647.0,-0.4,10,0.0
9,32,25,143648.0,-0.4,20,1.0
9,32,26,143649.0,-0.4,10,0.0
9,32,27,143650.0,-1.6104797977726526,20,1.2104797977726525
9,32,28,143651.0,-0.4,10,0.0
9,32,29,143652.0,-3.6108984611660992,20,3.2108984611660993
9,33,20,143653.0,-0.4,10,0.0
9,33,21,143654.0,1.3945619703229868,10,0.0
9,33,22,143655.0,-0.4,10,0.0
9,33,23,,0.0,0,0.0
9,33,24,143656.0,0.6,10,0.0
9,33,25,143657.0,-1.4,20,1.0
9,33,26,143658.0,-0.4,10,0.0
9,33,27,143659.0,-1.4,20,1.0
9,33,28,143660.0,0.6,10,0.0
9,33,29,143661.0,-2.4,20,2.0
9,34,20,143662.0,-0.4,10,0.0
9,34,21,143663.0,-0.4,10,0.0
9,34,22,143664.0,1.7951071238684713,10,0.0
9,34,23,,0.0,0,0.0
9,34,24,143665.0,-0.4,10,0.0
9,34,25,143666.0,-0.4,20,1.0
9,34,26,143667.0,-0.4,10,0.0
9,34,27,143668.0,-1.4,20,1.0
9,34,28,143669.0,1.0876144772012406,10,0.0
9,34,29,143670.0,-2.4,20,2.0
9,35,20,143671.0,-0.4,10,0.0
9,35,21,143672.0,-0.4,10,0.0
9,35,22,143673.0,-0.4,10,0.0
9,35,23,,0.0,0,0.0
9,35,24,143674.0,-0.4,10,0.0
9,35,25,143675.0,0.6000000000000001,20,1.0
9,35,26,143676.0,-0.4,10,0.0
9,35,27,143677.0,-1.4,20,1.0
9,35,28,143678.0,0.6,10,0.0
9,35,29,143679.0,-1.1945619703229866,20,2.7945619703229867
9,36,20,143680.0,-0.4,10,0.0
9,36,21,143681.0,3.0902296082251146,10,0.0
9,36,22,143682.0,-0.4,10,0.0
9,36,23,,0.0,0,0.0
9,36,24,143683.0,-0.4,10,0.0
9,36,25,143684.0,-1.4,20,1.0
9,36,26,143685.0,-0.4,10,0.0
9,36,27,143686.0,-1.8876144772012404,20,1.4876144772012405
9,36,28,143687.0,-0.4,10,0.0
9,36,29,143688.0,-2.890229608225114,20,4.490229608225114
9,37,20,143689.0,-0.4,10,0.0
9,37,21,143690.0,-0.4,10,0.0
9,37,22,143691.0,-0.4,10,0.0
9,37,23,,0.0,0,0.0
9,37,24,143692.0,2.3701538691609545,10,0.0
9,37,25,143693.0,-1.4,20,1.0
9,37,26,143694.0,-0.4,10,0.0
9,37,27,143695.0,-0.4,20,1.0
9,37,28,143696.0,-0.4,10,0.0
9,37,29,143697.0,-2.4,20,2.0
9,38,20,143698.0,-0.4,10,0.0
9,38,21,143699.0,-0.4,10,0.0
9,38,22,143700.0,-0.5951071238684712,10,0.19510712386847118
9,38,23,,0.0,0,0.0
9,38,24,143701.0,-0.4,10,0.0
9,38,25,143702.0,0.6000000000000001,20,1.0
9,38,26,143703.0,0.6,10,0.0
9,38,27,143704.0,-2.1701538691609543,20,1.7701538691609544
9,38,28,143705.0,0.6,10,0.0
9,38,29,143706.0,-2.4,20,2.0
9,39,20,143707.0,-0.4,10,0.0
9,39,21,143708.0,2.8656925349118234,10,0.0
9,39,22,143709.0,-0.4,10,0.0
9,39,23,,0.0,0,0.0
9,39,24,143710.0,-0.4,10,0.0
9,39,25,143711.0,-1.4,20,1.0
9,39,26,143712.0,-0.4,10,0.0
9,39,27,143713.0,-1.4,20,1.0
9,39,28,143714.0,1.0462094517060412,10,0.0
9,39,29,143715.0,-4.665692534911823,20,4.265692534911823
9,40,20,143716.0,-0.4,10,0.0
9,40,21,143717.0,-0.4,10,0.0
9,40,22,143718.0,-0.4,10,0.0
9,40,23,,0.0,0,0.0
9,40,24,143719.0,-0.4,10,0.0
9,40,25,143720.0,-1.4,20,1.0
9,40,26,143721.0,-0.4,10,0.0
9,40,27,143722.0,-1.4,20,1.0
9,40,28,143723.0,-0.4,10,0.0
9,40,29,143724.0,-2.4,20,2.0
9,41,20,143725.0,-0.4,10,0.0
9,41,21,143726.0,-0.4,10,0.0
9,41,22,143727.0,1.041022469232424,10,0.0
9,41,23,,0.0,0,0.0
9,41,24,143728.0,-0.4,10,0.0
9,41,25,143729.0,-1.4,20,1.0
9,41,26,143730.0,-0.4,10,0.0
9,41,27,143731.0,2.153790548293959,20,1.446209451706041
9,41,28,143732.0,-0.4,10,0.0
9,41,29,143733.0,-1.5815255970436795,20,2.0
9,42,20,143734.0,0.9045693243389991,10,0.0
9,42,21,143735.0,-0.4,10,0.0
9,42,22,143736.0,-1.8410224692324242,10,1.441022469232424
9,42,23,,0.0,0,0.0
9,42,24,143737.0,-0.4,10,0.0
9,42,25,143738.0,-1.4,20,1.0
9,42,26,143739.0,-0.4,10,0.0
9,42,27,143740.0,-1.4,20,1.0
9,42,28,143741.0,1.4446754112865308,10,0.0
9,42,29,143742.0,-1.4,20,2.0
9,43,20,143743.0,-0.4,10,0.0
9,43,21,143744.0,-0.4,10,0.0
9,43,22,143745.0,-1.2184744029563206,10,0.8184744029563206
9,43,23,,0.0,0,0.0
9,43,24,143746.0,-0.4,10,0.0
9,43,25,143747.0,-0.4,20,1.0
9,43,26,143748.0,-0.4,10,0.0
9,43,27,143749.0,0.7553245887134694,20,1.8446754112865307
9,43,28,143750.0,-0.4,10,0.0
9,43,29,143751.0,-1.4,20,2.0
9,44,20,143752.0,-0.4,10,0.0
9,44,21,143753.0,1.4192372496293388,10,0.0
9,44,22,143754.0,-0.4,10,0.0
9,44,23,,0.0,0,0.0
9,44,24,143755.0,-0.4,10,0.0
9,44,25,143756.0,-1.4,20,1.0
9,44,26,143757.0,-0.4,10,0.0
9,44,27,143758.0,-1.4,20,1.0
9,44,28,143759.0,-0.4,10,0.0
9,44,29,143760.0,-2.4,20,2.0
9,45,20,143761.0,-0.4,10,0.0
9,45,21,143762.0,-0.4,10,0.0
9,45,22,143763.0,-0.4,10,0.0
9,45,23,,0.0,0,0.0
9,45,24,143764.0,-0.4,10,0.0
9,45,25,143765.0,-1.704569324338999,20,1.304569324338999
9,45,26,143766.0,-0.4,10,0.0
9,45,27,143767.0,-0.4,20,1.0
9,45,28,143768.0,1.3653242603863798,10,0.0
9,45,29,143769.0,-2.4,20,2.0
9,46,20,143770.0,-0.4,10,0.0
9,46,21,143771.0,-0.4,10,0.0
