episode,epoch,publisher,trans_id,reward,delay_steps,total_expense
0,13,36,,0.0,0,0.0
0,13,37,227144.0,-0.8,10,0.0
0,13,38,227145.0,-1.9608253898518113,10,1.1608253898518113
0,13,39,,0.0,0,0.0
0,14,30,,0.0,0,0.0
0,14,31,227146.0,-0.8,10,0.0
0,14,32,227147.0,-0.8,10,0.0
0,14,33,227148.0,-0.8,10,0.0
0,14,34,,0.0,0,0.0
0,14,35,,0.0,0,0.0
0,14,36,,0.0,0,0.0
0,14,37,227149.0,-0.8,10,0.0
0,14,38,227150.0,-0.8,10,0.0
0,14,39,,0.0,0,0.0
0,15,30,,0.0,0,0.0
0,15,31,227151.0,-0.8,10,0.0
0,15,32,227152.0,-0.8,10,0.0
0,15,33,227153.0,-0.8,10,0.0
0,15,34,,0.0,0,0.0
0,15,35,,0.0,0,0.0
0,15,36,,0.0,0,0.0
0,15,37,227154.0,-0.8,10,0.0
0,15,38,227155.0,-0.9703867703032375,10,0.17038677030323746
0,15,39,,0.0,0,0.0
0,16,30,,0.0,0,0.0
0,16,31,227156.0,-0.8,10,0.0
0,16,32,227157.0,-0.8,10,0.0
0,16,33,227158.0,-0.8,10,0.0
0,16,34,,0.0,0,0.0
0,16,35,,0.0,0,0.0
0,16,36,,0.0,0,0.0
0,16,37,227159.0,-0.8,10,0.0
0,16,38,227160.0,-0.9496952284311024,10,0.1496952284311024
0,16,39,,0.0,0,0.0
0,17,30,,0.0,0,0.0
0,17,31,227161.0,-0.8,10,0.0
0,17,32,227162.0,0.48702591009804896,10,0.0
0,17,33,227163.0,-2.087025910098049,10,1.287025910098049
0,17,34,,0.0,0,0.0
0,17,35,,0.0,0,0.0
0,17,36,,0.0,0,0.0
0,17,37,227164.0,-0.8,10,0.0
0,17,38,227165.0,-0.3811671768885636,10,0.0
0,17,39,,0.0,0,0.0
0,18,30,,0.0,0,0.0
0,18,31,227166.0,-0.8,10,0.0
0,18,32,227167.0,-0.8,10,0.0
0,18,33,227168.0,-0.8,10,0.0
0,18,34,,0.0,0,0.0
0,18,35,,0.0,0,0.0
0,18,36,,0.0,0,0.0
0,18,37,227169.0,-0.8,10,0.0
0,18,38,227170.0,-0.8,10,0.0
0,18,39,,0.0,0,0.0
0,19,30,,0.0,0,0.0
0,19,31,227171.0,-0.8,10,0.0
0,19,32,227172.0,-0.8,10,0.0
0,19,33,227173.0,-0.8,10,0.0
0,19,34,,0.0,0,0.0
0,19,35,,0.0,0,0.0
0,19,36,,0.0,0,0.0
0,19,37,227174.0,-0.8,10,0.0
0,19,38,227175.0,-0.8,10,0.0
0,19,39,,0.0,0,0.0
0,20,30,,0.0,0,0.0
0,20,31,227176.0,-0.8,10,0.0
0,20,32,227177.0,-0.8,10,0.0
0,20,33,227178.0,-0.8,10,0.0
0,20,34,,0.0,0,0.0
0,20,35,,0.0,0,0.0
0,20,36,,0.0,0,0.0
0,20,37,227179.0,-0.8,10,0.0
0,20,38,227180.0,-0.025003111577737824,10,0.41883282311143644
0,20,39,,0.0,0,0.0
0,21,30,,0.0,0,0.0
0,21,31,227181.0,-0.8,10,0.0
0,21,32,227182.0,-0.8,10,0.0
0,21,33,227183.0,-0.8,10,0.0
0,21,34,,0.0,0,0.0
0,21,35,,0.0,0,0.0
0,21,36,,0.0,0,0.0
0,21,37,227184.0,-0.8,10,0.0
0,21,38,227185.0,-1.9938297115336987,10,1.1938297115336987
0,21,39,,0.0,0,0.0
0,22,30,,0.0,0,0.0
0,22,31,227186.0,-0.8,10,0.0
0,22,32,227187.0,-0.8,10,0.0
0,22,33,227188.0,-0.8,10,0.0
0,22,34,,0.0,0,0.0
0,22,35,,0.0,0,0.0
0,22,36,,0.0,0,0.0
0,22,37,227189.0,-0.07778234667358097,10,0.0
0,22,38,227190.0,-0.8,10,0.0
0,22,39,,0.0,0,0.0
0,23,30,,0.0,0,0.0
0,23,31,227191.0,-0.8,10,0.0
0,23,32,227192.0,-0.8,10,0.0
0,23,33,227193.0,-1.5222176533264191,10,0.7222176533264191
0,23,34,,0.0,0,0.0
0,23,35,,0.0,0,0.0
0,23,36,,0.0,0,0.0
0,23,37,227194.0,-0.8,10,0.0
0,23,38,227195.0,-0.11247568798740037,10,0.0
0,23,39,,0.0,0,0.0
0,24,30,,0.0,0,0.0
0,24,31,227196.0,-0.8,10,0.0
0,24,32,227197.0,-0.8,10,0.0
0,24,33,227198.0,-0.8,10,0.0
0,24,34,,0.0,0,0.0
0,24,35,,0.0,0,0.0
0,24,36,,0.0,0,0.0
0,24,37,227199.0,-0.8,10,0.0
0,24,38,227200.0,-0.8,10,0.0
0,24,39,,0.0,0,0.0
0,25,30,,0.0,0,0.0
0,25,31,227201.0,-0.8,10,0.0
0,25,32,227202.0,-0.8,10,0.0
0,25,33,227203.0,-0.8,10,0.0
0,25,34,,0.0,0,0.0
0,25,35,,0.0,0,0.0
0,25,36,,0.0,0,0.0
0,25,37,227204.0,-0.12247207583815822,10,0.0
0,25,38,227205.0,0.5130609328965781,10,0.0
0,25,39,,0.0,0,0.0
0,26,30,,0.0,0,0.0
0,26,31,227206.0,-0.8,10,0.0
0,26,32,227207.0,-0.8,10,0.0
0,26,33,227208.0,-1.477527924161842,10,0.6775279241618418
0,26,34,,0.0,0,0.0
0,26,35,,0.0,0,0.0
0,26,36,,0.0,0,0.0
0,26,37,227209.0,-0.8,10,0.0
0,26,38,227210.0,-0.8,10,0.0
0,26,39,,0.0,0,0.0
0,27,30,,0.0,0,0.0
0,27,31,227211.0,-0.8,10,0.0
0,27,32,227212.0,-0.8,10,0.0
0,27,33,227213.0,-0.8,10,0.0
0,27,34,,0.0,0,0.0
0,27,35,,0.0,0,0.0
0,27,36,,0.0,0,0.0
0,27,37,227214.0,-0.8,10,0.0
0,27,38,227215.0,-0.11247568798740037,10,0.0
0,27,39,,0.0,0,0.0
0,28,30,,0.0,0,0.0
0,28,31,227216.0,-0.8,10,0.0
0,28,32,227217.0,-0.8,10,0.0
0,28,33,227218.0,-0.8,10,0.0
0,28,34,,0.0,0,0.0
0,28,35,,0.0,0,0.0
0,28,36,,0.0,0,0.0
0,28,37,227219.0,-0.8,10,0.0
0,28,38,227220.0,-0.8,10,0.0
0,28,39,,0.0,0,0.0
0,29,30,,0.0,0,0.0
0,29,31,227221.0,-0.8,10,0.0
0,29,32,227222.0,-0.8,10,0.0
0,29,33,227223.0,-0.8,10,0.0
0,29,34,,0.0,0,0.0
0,29,35,,0.0,0,0.0
0,29,36,,0.0,0,0.0
0,29,37,227224.0,-0.8,10,0.0
0,29,38,227225.0,-0.8,10,0.0
0,29,39,,0.0,0,0.0
0,30,30,,0.0,0,0.0
0,30,31,227226.0,-0.8,10,0.0
0,30,32,227227.0,-0.8,10,0.0
0,30,33,227228.0,-0.8,10,0.0
0,30,34,,0.0,0,0.0
0,30,35,,0.0,0,0.0
0,30,36,,0.0,0,0.0
0,30,37,227229.0,-0.8,10,0.0
0,30,38,227230.0,0.5130609328965781,10,0.0
0,30,39,,0.0,0,0.0
0,31,30,,0.0,0,0.0
0,31,31,227231.0,-0.8,10,0.0
0,31,32,227232.0,-0.8,10,0.0
0,31,33,227233.0,-0.8,10,0.0
0,31,34,,0.0,0,0.0
0,31,35,,0.0,0,0.0
0,31,36,,0.0,0,0.0
0,31,37,227234.0,-0.8,10,0.0
0,31,38,227235.0,-0.6315060271098495,10,0.0
0,31,39,,0.0,0,0.0
0,32,30,,0.0,0,0.0
0,32,31,227236.0,-0.8,10,0.0
0,32,32,227237.0,-0.8,10,0.0
0,32,33,227238.0,-0.8,10,0.0
0,32,34,,0.0,0,0.0
0,32,35,,0.0,0,0.0
0,32,36,,0.0,0,0.0
0,32,37,227239.0,-0.8,10,0.0
0,32,38,227240.0,-0.8,10,0.0
0,32,39,,0.0,0,0.0
0,33,30,,0.0,0,0.0
0,33,31,227241.0,-0.8,10,0.0
0,33,32,227242.0,-0.8,10,0.0
0,33,33,227243.0,-0.8,10,0.0
0,33,34,,0.0,0,0.0
0,33,35,,0.0,0,0.0
0,33,36,,0.0,0,0.0
0,33,37,227244.0,-0.8,10,0.0
0,33,38,227245.0,0.21800225464278178,10,0.0
0,33,39,,0.0,0,0.0
0,34,30,,0.0,0,0.0
0,34,31,227246.0,-0.8,10,0.0
0,34,32,227247.0,-0.8,10,0.0
0,34,33,227248.0,-0.8,10,0.0
0,34,34,,0.0,0,0.0
0,34,35,,0.0,0,0.0
0,34,36,,0.0,0,0.0
0,34,37,227249.0,-0.8,10,0.0
0,34,38,227250.0,-0.8,10,0.0
0,34,39,,0.0,0,0.0
0,35,30,,0.0,0,0.0
0,35,31,227251.0,-0.8,10,0.0
0,35,32,227252.0,-0.8,10,0.0
0,35,33,227253.0,-0.8,10,0.0
0,35,34,,0.0,0,0.0
0,35,35,,0.0,0,0.0
0,35,36,,0.0,0,0.0
0,35,37,227254.0,-0.8,10,0.0
0,35,38,227255.0,-0.9684939728901506,10,0.16849397289015053
0,35,39,,0.0,0,0.0
0,36,30,,0.0,0,0.0
0,36,31,227256.0,-0.8,10,0.0
0,36,32,227257.0,-0.8,10,0.0
0,36,33,227258.0,-0.8,10,0.0
0,36,34,,0.0,0,0.0
0,36,35,,0.0,0,0.0
0,36,36,,0.0,0,0.0
0,36,37,227259.0,-0.8,10,0.0
0,36,38,227260.0,-0.8,10,0.0
0,36,39,,0.0,0,0.0
0,37,30,,0.0,0,0.0
0,37,31,227261.0,-0.8,10,0.0
0,37,32,227262.0,-0.8,10,0.0
0,37,33,227263.0,-0.8,10,0.0
0,37,34,,0.0,0,0.0
0,37,35,,0.0,0,0.0
0,37,36,,0.0,0,0.0
0,37,37,227264.0,-0.8,10,0.0
0,37,38,227265.0,2.040968789691625,10,0.0
0,37,39,,0.0,0,0.0
0,38,30,,0.0,0,0.0
0,38,31,227266.0,-0.8,10,0.0
0,38,32,227267.0,-0.8,10,0.0
0,38,33,227268.0,-0.8,10,0.0
0,38,34,,0.0,0,0.0
0,38,35,,0.0,0,0.0
0,38,36,,0.0,0,0.0
0,38,37,227269.0,-0.8,10,0.0
0,38,38,227270.0,-0.9243234925623753,10,1.4388267075612249
0,38,39,,0.0,0,0.0
0,39,30,,0.0,0,0.0
0,39,31,227271.0,-0.8,10,0.0
0,39,32,227272.0,-0.8,10,0.0
0,39,33,227273.0,-0.8,10,0.0
0,39,34,,0.0,0,0.0
0,39,35,,0.0,0,0.0
0,39,36,,0.0,0,0.0
0,39,37,227274.0,-0.8,10,0.0
0,39,38,227275.0,-2.11450321499885,10,1.3145032149988496
0,39,39,,0.0,0,0.0
0,40,30,,0.0,0,0.0
0,40,31,227276.0,-0.8,10,0.0
0,40,32,227277.0,-0.8,10,0.0
0,40,33,227278.0,-0.8,10,0.0
0,40,34,,0.0,0,0.0
0,40,35,,0.0,0,0.0
0,40,36,,0.0,0,0.0
0,40,37,227279.0,-0.8,10,0.0
0,40,38,227280.0,0.21800225464278178,10,0.0
0,40,39,,0.0,0,0.0
0,41,30,,0.0,0,0.0
0,41,31,227281.0,-0.8,10,0.0
0,41,32,227282.0,-0.8,10,0.0
0,41,33,227283.0,-0.8,10,0.0
0,41,34,,0.0,0,0.0
0,41,35,,0.0,0,0.0
0,41,36,,0.0,0,0.0
0,41,37,227284.0,-0.8,10,0.0
0,41,38,227285.0,-0.9854784581488318,10,0.18547845814883177
0,41,39,,0.0,0,0.0
0,42,30,,0.0,0,0.0
0,42,31,227286.0,-0.8,10,0.0
0,42,32,227287.0,-0.8,10,0.0
0,42,33,227288.0,-0.8,10,0.0
0,42,34,,0.0,0,0.0
0,42,35,,0.0,0,0.0
0,42,36,,0.0,0,0.0
0,42,37,227289.0,-0.8,10,0.0
0,42,38,227290.0,1.2,10,0.0
0,42,39,,0.0,0,0.0
0,43,30,,0.0,0,0.0
0,43,31,227291.0,-0.8,10,0.0
0,43,32,227292.0,-0.8,10,0.0
0,43,33,227293.0,-0.8,10,0.0
0,43,34,,0.0,0,0.0
0,43,35,,0.0,0,0.0
0,43,36,,0.0,0,0.0
0,43,37,227294.0,-0.8,10,0.0
0,43,38,227295.0,-0.8,10,0.0
0,43,39,,0.0,0,0.0
0,44,30,,0.0,0,0.0
0,44,31,227296.0,-0.8,10,0.0
0,44,32,227297.0,-0.8,10,0.0
0,44,33,227298.0,-0.8,10,0.0
0,44,34,,0.0,0,0.0
0,44,35,,0.0,0,0.0
0,44,36,,0.0,0,0.0
0,44,37,227299.0,-0.8,10,0.0
0,44,38,227300.0,-0.2810680902433701,10,0.0
0,44,39,,0.0,0,0.0
0,45,30,,0.0,0,0.0
0,45,31,227301.0,-0.8,10,0.0
0,45,32,227302.0,-0.8,10,0.0
0,45,33,227303.0,-0.8,10,0.0
0,45,34,,0.0,0,0.0
0,45,35,,0.0,0,0.0
0,45,36,,0.0,0,0.0
0,45,37,227304.0,-0.8,10,0.0
0,45,38,227305.0,-0.8,10,0.0
0,45,39,,0.0,0,0.0
0,46,30,,0.0,0,0.0
0,46,31,227306.0,-0.8,10,0.0
0,46,32,227307.0,-0.14686398160561032,10,0.0
0,46,33,227308.0,-0.8,10,0.0
0,46,34,,0.0,0,0.0
0,46,35,,0.0,0,0.0
0,46,36,,0.0,0,0.0
0,46,37,227309.0,-0.8,10,0.0
0,46,38,227310.0,1.2,10,0.0
0,46,39,,0.0,0,0.0
0,47,30,,0.0,0,0.0
0,47,31,227311.0,-0.8,10,0.0
0,47,32,227312.0,-0.8,10,0.0
0,47,33,227313.0,-1.4531360183943898,10,0.6531360183943897
0,47,34,,0.0,0,0.0
0,47,35,,0.0,0,0.0
0,47,36,,0.0,0,0.0
0,47,37,227314.0,-0.8,10,0.0
0,47,38,227315.0,0.14351042125974478,10,0.51893190975663
0,47,39,,0.0,0,0.0
0,48,30,,0.0,0,0.0
0,48,31,227316.0,-0.8,10,0.0
0,48,32,227317.0,-0.8,10,0.0
0,48,33,227318.0,-0.8,10,0.0
0,48,34,,0.0,0,0.0
0,48,35,,0.0,0,0.0
0,48,36,,0.0,0,0.0
0,48,37,227319.0,-0.8,10,0.0
0,48,38,227320.0,-0.8508924540279457,10,1.4624423310163748
0,48,39,,0.0,0,0.0
0,49,30,,0.0,0,0.0
0,49,31,227321.0,-0.8,10,0.0
0,49,32,227322.0,-0.8,10,0.0
0,49,33,227323.0,-0.8,10,0.0
0,49,34,,0.0,0,0.0
0,49,35,,0.0,0,0.0
0,49,36,,0.0,0,0.0
0,49,37,227324.0,-0.8,10,0.0
0,49,38,227325.0,-2.211549876988429,10,1.4115498769884292
0,49,39,,0.0,0,0.0
0,50,30,,0.0,0,0.0
0,50,31,227326.0,-0.8,10,0.0
0,50,32,227327.0,-0.8,10,0.0
0,50,33,227328.0,-0.8,10,0.0
0,50,34,,0.0,0,0.0
0,50,35,,0.0,0,0.0
0,50,36,,0.0,0,0.0
0,50,37,227329.0,-0.8,10,0.0
0,50,38,227330.0,-0.596310565833972,10,0.0
0,50,39,,0.0,0,0.0
0,51,30,,0.0,0,0.0
0,51,31,227331.0,-0.8,10,0.0
0,51,32,227332.0,-0.8,10,0.0
0,51,33,227333.0,-0.8,10,0.0
0,51,34,,0.0,0,0.0
0,51,35,,0.0,0,0.0
0,51,36,,0.0,0,0.0
0,51,37,227334.0,-0.8,10,0.0
0,51,38,227335.0,-0.8,10,0.0
0,51,39,,0.0,0,0.0
0,52,30,,0.0,0,0.0
0,52,31,227336.0,-0.8,10,0.0
0,52,32,227337.0,-0.8,10,0.0
0,52,33,227338.0,-0.8,10,0.0
0,52,34,,0.0,0,0.0
0,52,35,,0.0,0,0.0
0,52,36,,0.0,0,0.0
0,52,37,227339.0,-0.8,10,0.0
0,52,38,227340.0,1.2,10,0.0
0,52,39,,0.0,0,0.0
0,53,30,,0.0,0,0.0
0,53,31,227341.0,-0.8,10,0.0
0,53,32,227342.0,-0.8,10,0.0
0,53,33,227343.0,-0.8,10,0.0
0,53,34,,0.0,0,0.0
0,53,35,,0.0,0,0.0
0,53,36,,0.0,0,0.0
0,53,37,227344.0,-0.8,10,0.0
0,53,38,227345.0,-0.8,10,0.0
0,53,39,,0.0,0,0.0
0,54,30,,0.0,0,0.0
0,54,31,227346.0,-0.8,10,0.0
0,54,32,227347.0,-0.8,10,0.0
0,54,33,227348.0,-0.8,10,0.0
0,54,34,,0.0,0,0.0
0,54,35,,0.0,0,0.0
0,54,36,,0.0,0,0.0
0,54,37,227349.0,-0.8,10,0.0
0,54,38,227350.0,-1.003689434166028,10,0.20368943416602803
0,54,39,,0.0,0,0.0
0,55,30,,0.0,0,0.0
0,55,31,227351.0,-0.8,10,0.0
0,55,32,227352.0,0.4772219542348148,10,0.0
0,55,33,227353.0,-1.9949022469349682,10,1.1949022469349682
0,55,34,,0.0,0,0.0
0,55,35,,0.0,0,0.0
0,55,36,,0.0,0,0.0
0,55,37,227354.0,-0.8,10,0.0
0,55,38,227355.0,0.6731176098438365,10,0.0
0,55,39,,0.0,0,0.0
0,56,30,,0.0,0,0.0
0,56,31,227356.0,-0.8,10,0.0
0,56,32,227357.0,0.31972676056123084,10,0.0
0,56,33,227358.0,-1.919726760561231,10,1.1197267605612309
0,56,34,,0.0,0,0.0
0,56,35,,0.0,0,0.0
0,56,36,,0.0,0,0.0
0,56,37,227359.0,-0.8,10,0.0
0,56,38,227360.0,-2.273117609843837,10,1.4731176098438366
0,56,39,,0.0,0,0.0
0,57,30,,0.0,0,0.0
0,57,31,227361.0,-0.8,10,0.0
0,57,32,227362.0,-0.8,10,0.0
0,57,33,227363.0,-0.8,10,0.0
0,57,34,,0.0,0,0.0
0,57,35,,0.0,0,0.0
0,57,36,,0.0,0,0.0
0,57,37,227364.0,-0.8,10,0.0
0,57,38,227365.0,-0.8,10,0.0
0,57,39,,0.0,0,0.0
0,58,30,,0.0,0,0.0
0,58,31,227366.0,-0.8,10,0.0
0,58,32,227367.0,-0.22978955657351924,10,0.0
0,58,33,227368.0,-0.8,10,0.0
0,58,34,,0.0,0,0.0
0,58,35,,0.0,0,0.0
0,58,36,,0.0,0,0.0
0,58,37,227369.0,-0.8,10,0.0
0,58,38,227370.0,-0.8,10,0.0
0,58,39,,0.0,0,0.0
0,59,30,,0.0,0,0.0
0,59,31,227371.0,-0.8,10,0.0
0,59,32,227372.0,-0.6130453721740176,10,0.0
0,59,33,227373.0,-0.8823197072998467,10,0.08231970729984665
0,59,34,,0.0,0,0.0
0,59,35,,0.0,0,0.0
0,59,36,,0.0,0,0.0
0,59,37,227374.0,-0.8,10,0.0
0,59,38,227375.0,-0.8,10,0.0
0,59,39,,0.0,0,0.0
0,60,30,,0.0,0,0.0
0,60,31,227376.0,-0.8,10,0.0
0,60,32,227377.0,-0.8,10,0.0
0,60,33,227378.0,-1.1670146941353865,10,0.36701469413538634
0,60,34,,0.0,0,0.0
0,60,35,,0.0,0,0.0
0,60,36,,0.0,0,0.0
0,60,37,227379.0,-0.8,10,0.0
0,60,38,227380.0,-0.8,10,0.0
0,60,39,,0.0,0,0.0
0,61,30,,0.0,0,0.0
0,61,31,227381.0,-0.8,10,0.0
0,61,32,227382.0,-0.8,10,0.0
0,61,33,227383.0,-1.0031957492910946,10,0.20319574929109446
0,61,34,,0.0,0,0.0
0,61,35,,0.0,0,0.0
0,61,36,,0.0,0,0.0
0,61,37,227384.0,-0.8,10,0.0
0,61,38,227385.0,-0.8,10,0.0
0,61,39,,0.0,0,0.0
0,62,30,,0.0,0,0.0
0,62,31,227386.0,-0.8,10,0.0
0,62,32,227387.0,-0.8,10,0.0
0,62,33,227388.0,-0.9869546278259825,10,0.18695462782598246
0,62,34,,0.0,0,0.0
0,62,35,,0.0,0,0.0
0,62,36,,0.0,0,0.0
0,62,37,227389.0,-0.8,10,0.0
0,62,38,227390.0,-0.8,10,0.0
0,62,39,,0.0,0,0.0
0,63,30,,0.0,0,0.0
0,63,31,227391.0,-0.8,10,0.0
0,63,32,227392.0,-0.7259123797787901,10,0.0
0,63,33,227393.0,-0.8,10,0.0
0,63,34,,0.0,0,0.0
0,63,35,,0.0,0,0.0
0,63,36,,0.0,0,0.0
0,63,37,227394.0,-0.8,10,0.0
0,63,38,227395.0,-0.8,10,0.0
0,63,39,,0.0,0,0.0
0,64,30,,0.0,0,0.0
0,64,31,227396.0,-0.8,10,0.0
0,64,32,227397.0,-0.20670670871120367,10,0.0
0,64,33,227398.0,-0.8,10,0.0
0,64,34,,0.0,0,0.0
0,64,35,,0.0,0,0.0
0,64,36,,0.0,0,0.0
0,64,37,227399.0,-0.7232785365362842,10,0.0
0,64,38,227400.0,-0.8,10,0.0
0,64,39,,0.0,0,0.0
0,65,30,,0.0,0,0.0
0,65,31,227401.0,-0.8,10,0.0
0,65,32,227402.0,-0.8,10,0.0
0,65,33,227403.0,-1.3932932912887965,10,0.5932932912887964
0,65,34,,0.0,0,0.0
0,65,35,,0.0,0,0.0
0,65,36,,0.0,0,0.0
0,65,37,227404.0,-0.8,10,0.0
0,65,38,227405.0,-0.8,10,0.0
0,65,39,,0.0,0,0.0
0,66,30,,0.0,0,0.0
0,66,31,227406.0,-0.8,10,0.0
0,66,32,227407.0,-0.8,10,0.0
0,66,33,227408.0,-0.8,10,0.0
0,66,34,,0.0,0,0.0
0,66,35,,0.0,0,0.0
0,66,36,,0.0,0,0.0
0,66,37,227409.0,-0.8,10,0.0
0,66,38,227410.0,0.7554416746017452,10,0.0
0,66,39,,0.0,0,0.0
0,67,30,,0.0,0,0.0
0,67,31,227411.0,-0.8,10,0.0
0,67,32,227412.0,-0.8,10,0.0
0,67,33,227413.0,-0.87408762022121,10,0.07408762022120992
0,67,34,,0.0,0,0.0
0,67,35,,0.0,0,0.0
0,67,36,,0.0,0,0.0
0,67,37,227414.0,-0.8,10,0.0
0,67,38,227415.0,-2.355441674601745,10,1.5554416746017452
0,67,39,,0.0,0,0.0
0,68,30,,0.0,0,0.0
0,68,31,227416.0,-0.8,10,0.0
0,68,32,227417.0,-0.8,10,0.0
0,68,33,227418.0,-0.8767214634637159,10,0.07672146346371589
0,68,34,,0.0,0,0.0
0,68,35,,0.0,0,0.0
