episode,epoch,publisher,trans_id,reward,delay_steps,total_expense
0,5,35,233907.0,-0.1,10,0.0
0,5,36,,0.0,0,0.0
0,5,37,,0.0,0,0.0
0,5,38,233908.0,-0.1,10,0.0
0,5,39,,0.0,0,0.0
0,6,30,233909.0,-0.1,10,0.0
0,6,31,233910.0,-0.1,10,0.0
0,6,32,233911.0,-0.09999999999999998,20,1.0
0,6,33,,0.0,0,0.0
0,6,34,,0.0,0,0.0
0,6,35,233912.0,-0.1,10,0.0
0,6,36,,0.0,0,0.0
0,6,37,,0.0,0,0.0
0,6,38,233913.0,-0.1,10,0.0
0,6,39,,0.0,0,0.0
0,7,30,233914.0,-0.1,10,0.0
0,7,31,233915.0,-0.1,10,0.0
0,7,32,233916.0,1.9,20,1.0
0,7,33,,0.0,0,0.0
0,7,34,,0.0,0,0.0
0,7,35,233917.0,-0.1,10,0.0
0,7,36,,0.0,0,0.0
0,7,37,,0.0,0,0.0
0,7,38,233918.0,-0.1,10,0.0
0,7,39,,0.0,0,0.0
0,8,30,233919.0,-0.1,10,0.0
0,8,31,233920.0,-0.1,10,0.0
0,8,32,233921.0,0.8999999999999999,20,1.0
0,8,33,,0.0,0,0.0
0,8,34,,0.0,0,0.0
0,8,35,233922.0,-0.1,10,0.0
0,8,36,,0.0,0,0.0
0,8,37,,0.0,0,0.0
0,8,38,233923.0,-0.1,10,0.0
0,8,39,,0.0,0,0.0
0,9,30,233924.0,-0.1,10,0.0
0,9,31,233925.0,-0.1,10,0.0
0,9,32,233926.0,-1.1,20,1.0
0,9,33,,0.0,0,0.0
0,9,34,,0.0,0,0.0
0,9,35,233927.0,-0.1,10,0.0
0,9,36,,0.0,0,0.0
0,9,37,,0.0,0,0.0
0,9,38,233928.0,-0.1,10,0.0
0,9,39,,0.0,0,0.0
0,10,30,233929.0,-0.1,10,0.0
0,10,31,233930.0,-0.1,10,0.0
0,10,32,233931.0,-0.09999999999999998,20,1.0
0,10,33,,0.0,0,0.0
0,10,34,,0.0,0,0.0
0,10,35,233932.0,-0.1,10,0.0
0,10,36,,0.0,0,0.0
0,10,37,,0.0,0,0.0
0,10,38,233933.0,-0.1,10,0.0
0,10,39,,0.0,0,0.0
0,11,30,233934.0,-0.1,10,0.0
0,11,31,233935.0,-0.1,10,0.0
0,11,32,233936.0,-0.09999999999999998,20,1.0
0,11,33,,0.0,0,0.0
0,11,34,,0.0,0,0.0
0,11,35,233937.0,-0.1,10,0.0
0,11,36,,0.0,0,0.0
0,11,37,,0.0,0,0.0
0,11,38,233938.0,-0.1,10,0.0
0,11,39,,0.0,0,0.0
0,12,30,233939.0,-0.1,10,0.0
0,12,31,233940.0,-0.1,10,0.0
0,12,32,233941.0,-1.1,20,1.0
0,12,33,,0.0,0,0.0
0,12,34,,0.0,0,0.0
0,12,35,233942.0,-0.1,10,0.0
0,12,36,,0.0,0,0.0
0,12,37,,0.0,0,0.0
0,12,38,233943.0,-0.1,10,0.0
0,12,39,,0.0,0,0.0
0,13,30,233944.0,-0.1,10,0.0
0,13,31,233945.0,-0.1,10,0.0
0,13,32,233946.0,-1.1,20,1.0
0,13,33,,0.0,0,0.0
0,13,34,,0.0,0,0.0
0,13,35,233947.0,-0.1,10,0.0
0,13,36,,0.0,0,0.0
0,13,37,,0.0,0,0.0
0,13,38,233948.0,-0.1,10,0.0
0,13,39,,0.0,0,0.0
0,14,30,233949.0,-0.1,10,0.0
0,14,31,233950.0,-0.1,10,0.0
0,14,32,233951.0,-1.1,20,1.0
0,14,33,,0.0,0,0.0
0,14,34,,0.0,0,0.0
0,14,35,233952.0,-0.1,10,0.0
0,14,36,,0.0,0,0.0
0,14,37,,0.0,0,0.0
0,14,38,233953.0,-0.1,10,0.0
0,14,39,,0.0,0,0.0
0,15,30,233954.0,-0.1,10,0.0
0,15,31,233955.0,-0.1,10,0.0
0,15,32,233956.0,0.8999999999999999,20,1.0
0,15,33,,0.0,0,0.0
0,15,34,,0.0,0,0.0
0,15,35,233957.0,-0.1,10,0.0
0,15,36,,0.0,0,0.0
0,15,37,,0.0,0,0.0
0,15,38,233958.0,-0.1,10,0.0
0,15,39,,0.0,0,0.0
0,16,30,233959.0,-0.1,10,0.0
0,16,31,233960.0,-0.1,10,0.0
0,16,32,233961.0,-1.1,20,1.0
0,16,33,,0.0,0,0.0
0,16,34,,0.0,0,0.0
0,16,35,233962.0,-0.1,10,0.0
0,16,36,,0.0,0,0.0
0,16,37,,0.0,0,0.0
0,16,38,233963.0,-0.1,10,0.0
0,16,39,,0.0,0,0.0
0,17,30,233964.0,-0.1,10,0.0
0,17,31,233965.0,7.0483648742133935,10,0.0
0,17,32,233966.0,0.8999999999999999,20,1.0
0,17,33,,0.0,0,0.0
0,17,34,,0.0,0,0.0
0,17,35,233967.0,-0.1,10,0.0
0,17,36,,0.0,0,0.0
0,17,37,,0.0,0,0.0
0,17,38,233968.0,-0.1,10,0.0
0,17,39,,0.0,0,0.0
0,18,30,233969.0,-0.1,10,0.0
0,18,31,233970.0,-0.1,10,0.0
0,18,32,233971.0,-0.935203230528521,20,1.0
0,18,33,,0.0,0,0.0
0,18,34,,0.0,0,0.0
0,18,35,233972.0,-0.1,10,0.0
0,18,36,,0.0,0,0.0
0,18,37,,0.0,0,0.0
0,18,38,233973.0,-0.1,10,0.0
0,18,39,,0.0,0,0.0
0,19,30,233974.0,-0.1,10,0.0
0,19,31,233975.0,-0.1,10,0.0
0,19,32,233976.0,-0.09999999999999998,20,1.0
0,19,33,,0.0,0,0.0
0,19,34,,0.0,0,0.0
0,19,35,233977.0,-0.1,10,0.0
0,19,36,,0.0,0,0.0
0,19,37,,0.0,0,0.0
0,19,38,233978.0,-0.1,10,0.0
0,19,39,,0.0,0,0.0
0,20,30,233979.0,-0.1,10,0.0
0,20,31,233980.0,-0.23544823976714122,10,0.1354482397671412
0,20,32,233981.0,-0.09999999999999998,20,1.0
0,20,33,,0.0,0,0.0
0,20,34,,0.0,0,0.0
0,20,35,233982.0,-0.1,10,0.0
0,20,36,,0.0,0,0.0
0,20,37,,0.0,0,0.0
0,20,38,233983.0,-0.1,10,0.0
0,20,39,,0.0,0,0.0
0,21,30,233984.0,-0.1,10,0.0
0,21,31,233985.0,-0.1,10,0.0
0,21,32,233986.0,0.8999999999999999,20,1.0
0,21,33,,0.0,0,0.0
0,21,34,,0.0,0,0.0
0,21,35,233987.0,-0.1,10,0.0
0,21,36,,0.0,0,0.0
0,21,37,,0.0,0,0.0
0,21,38,233988.0,-0.1,10,0.0
0,21,39,,0.0,0,0.0
0,22,30,233989.0,-0.1,10,0.0
0,22,31,233990.0,-0.1293485297043379,10,0.029348529704337892
0,22,32,233991.0,-1.1,20,1.0
0,22,33,,0.0,0,0.0
0,22,34,,0.0,0,0.0
0,22,35,233992.0,-0.1,10,0.0
0,22,36,,0.0,0,0.0
0,22,37,,0.0,0,0.0
0,22,38,233993.0,-0.1,10,0.0
0,22,39,,0.0,0,0.0
0,23,30,233994.0,-0.1,10,0.0
0,23,31,233995.0,-0.1,10,0.0
0,23,32,233996.0,-1.1,20,1.0
0,23,33,,0.0,0,0.0
0,23,34,,0.0,0,0.0
0,23,35,233997.0,-0.1,10,0.0
0,23,36,,0.0,0,0.0
0,23,37,,0.0,0,0.0
0,23,38,233998.0,-0.1,10,0.0
0,23,39,,0.0,0,0.0
0,24,30,233999.0,-0.1,10,0.0
0,24,31,234000.0,-0.1,10,0.0
0,24,32,234001.0,1.9,20,1.0
0,24,33,,0.0,0,0.0
0,24,34,,0.0,0,0.0
0,24,35,234002.0,-0.1,10,0.0
0,24,36,,0.0,0,0.0
0,24,37,,0.0,0,0.0
0,24,38,234003.0,-0.1,10,0.0
0,24,39,,0.0,0,0.0
0,25,30,234004.0,-0.1,10,0.0
0,25,31,234005.0,-0.1,10,0.0
0,25,32,234006.0,0.8999999999999999,20,1.0
0,25,33,,0.0,0,0.0
0,25,34,,0.0,0,0.0
0,25,35,234007.0,-0.1,10,0.0
0,25,36,,0.0,0,0.0
0,25,37,,0.0,0,0.0
0,25,38,234008.0,-0.1,10,0.0
0,25,39,,0.0,0,0.0
0,26,30,234009.0,-0.1,10,0.0
0,26,31,234010.0,-0.1,10,0.0
0,26,32,234011.0,-0.09999999999999998,20,1.0
0,26,33,,0.0,0,0.0
0,26,34,,0.0,0,0.0
0,26,35,234012.0,-0.1,10,0.0
0,26,36,,0.0,0,0.0
0,26,37,,0.0,0,0.0
0,26,38,234013.0,-0.1,10,0.0
0,26,39,,0.0,0,0.0
0,27,30,234014.0,-0.1,10,0.0
0,27,31,234015.0,-0.1,10,0.0
0,27,32,234016.0,0.8999999999999999,20,1.0
0,27,33,,0.0,0,0.0
0,27,34,,0.0,0,0.0
0,27,35,234017.0,-0.1,10,0.0
0,27,36,,0.0,0,0.0
0,27,37,,0.0,0,0.0
0,27,38,234018.0,-0.1,10,0.0
0,27,39,,0.0,0,0.0
0,28,30,234019.0,-0.1,10,0.0
0,28,31,234020.0,-0.1,10,0.0
0,28,32,234021.0,-0.09999999999999998,20,1.0
0,28,33,,0.0,0,0.0
0,28,34,,0.0,0,0.0
0,28,35,234022.0,-0.1,10,0.0
0,28,36,,0.0,0,0.0
0,28,37,,0.0,0,0.0
0,28,38,234023.0,-0.1,10,0.0
0,28,39,,0.0,0,0.0
0,29,30,234024.0,-0.1,10,0.0
0,29,31,234025.0,6.080081137272729,10,0.0
0,29,32,234026.0,-0.09999999999999998,20,1.0
0,29,33,,0.0,0,0.0
0,29,34,,0.0,0,0.0
0,29,35,234027.0,-0.1,10,0.0
0,29,36,,0.0,0,0.0
0,29,37,,0.0,0,0.0
0,29,38,234028.0,-0.1,10,0.0
0,29,39,,0.0,0,0.0
0,30,30,234029.0,-0.1,10,0.0
0,30,31,234030.0,-0.1,10,0.0
0,30,32,234031.0,-0.09999999999999998,20,1.0
0,30,33,,0.0,0,0.0
0,30,34,,0.0,0,0.0
0,30,35,234032.0,-0.1,10,0.0
0,30,36,,0.0,0,0.0
0,30,37,,0.0,0,0.0
0,30,38,234033.0,-0.1,10,0.0
0,30,39,,0.0,0,0.0
0,31,30,234034.0,-0.1,10,0.0
0,31,31,234035.0,-0.1,10,0.0
0,31,32,234036.0,-1.1,20,1.0
0,31,33,,0.0,0,0.0
0,31,34,,0.0,0,0.0
0,31,35,234037.0,-0.1,10,0.0
0,31,36,,0.0,0,0.0
0,31,37,,0.0,0,0.0
0,31,38,234038.0,-0.1,10,0.0
0,31,39,,0.0,0,0.0
0,32,30,234039.0,-0.1,10,0.0
0,32,31,234040.0,-0.1,10,0.0
0,32,32,234041.0,-0.09999999999999998,20,1.0
0,32,33,,0.0,0,0.0
0,32,34,,0.0,0,0.0
0,32,35,234042.0,-0.1,10,0.0
0,32,36,,0.0,0,0.0
0,32,37,,0.0,0,0.0
0,32,38,234043.0,-0.1,10,0.0
0,32,39,,0.0,0,0.0
0,33,30,234044.0,-0.1,10,0.0
0,33,31,234045.0,15.9,10,0.0
0,33,32,234046.0,-0.09999999999999998,20,1.0
0,33,33,,0.0,0,0.0
0,33,34,,0.0,0,0.0
0,33,35,234047.0,-0.1,10,0.0
0,33,36,,0.0,0,0.0
0,33,37,,0.0,0,0.0
0,33,38,234048.0,-0.1,10,0.0
0,33,39,,0.0,0,0.0
0,34,30,234049.0,-0.1,10,0.0
0,34,31,234050.0,-0.1,10,0.0
0,34,32,234051.0,-1.1,20,1.0
0,34,33,,0.0,0,0.0
0,34,34,,0.0,0,0.0
0,34,35,234052.0,-0.1,10,0.0
0,34,36,,0.0,0,0.0
0,34,37,,0.0,0,0.0
0,34,38,234053.0,-0.1,10,0.0
0,34,39,,0.0,0,0.0
0,35,30,234054.0,-0.1,10,0.0
0,35,31,234055.0,15.9,10,0.0
0,35,32,234056.0,-1.1,20,1.0
0,35,33,,0.0,0,0.0
0,35,34,,0.0,0,0.0
0,35,35,234057.0,-0.1,10,0.0
0,35,36,,0.0,0,0.0
0,35,37,,0.0,0,0.0
0,35,38,234058.0,-0.1,10,0.0
0,35,39,,0.0,0,0.0
0,36,30,234059.0,-0.1,10,0.0
0,36,31,234060.0,-0.1,10,0.0
0,36,32,234061.0,-1.1,20,1.0
0,36,33,,0.0,0,0.0
0,36,34,,0.0,0,0.0
0,36,35,234062.0,-0.1,10,0.0
0,36,36,,0.0,0,0.0
0,36,37,,0.0,0,0.0
0,36,38,234063.0,-0.1,10,0.0
0,36,39,,0.0,0,0.0
0,37,30,234064.0,-0.1,10,0.0
0,37,31,234065.0,-0.1,10,0.0
0,37,32,234066.0,-0.09999999999999998,20,1.0
0,37,33,,0.0,0,0.0
0,37,34,,0.0,0,0.0
0,37,35,234067.0,-0.1,10,0.0
0,37,36,,0.0,0,0.0
0,37,37,,0.0,0,0.0
0,37,38,234068.0,-0.1,10,0.0
0,37,39,,0.0,0,0.0
0,38,30,234069.0,-0.1,10,0.0
0,38,31,234070.0,-0.1,10,0.0
0,38,32,234071.0,-0.09999999999999998,20,1.0
0,38,33,,0.0,0,0.0
0,38,34,,0.0,0,0.0
0,38,35,234072.0,-0.1,10,0.0
0,38,36,,0.0,0,0.0
0,38,37,,0.0,0,0.0
0,38,38,234073.0,-0.1,10,0.0
0,38,39,,0.0,0,0.0
0,39,30,234074.0,-0.1,10,0.0
0,39,31,234075.0,-0.1,10,0.0
0,39,32,234076.0,0.8999999999999999,20,1.0
0,39,33,,0.0,0,0.0
0,39,34,,0.0,0,0.0
0,39,35,234077.0,-0.1,10,0.0
0,39,36,,0.0,0,0.0
0,39,37,,0.0,0,0.0
0,39,38,234078.0,-0.1,10,0.0
0,39,39,,0.0,0,0.0
0,40,30,234079.0,-0.1,10,0.0
0,40,31,234080.0,15.9,10,0.0
0,40,32,234081.0,-1.1,20,1.0
0,40,33,,0.0,0,0.0
0,40,34,,0.0,0,0.0
0,40,35,234082.0,-0.1,10,0.0
0,40,36,,0.0,0,0.0
0,40,37,,0.0,0,0.0
0,40,38,234083.0,-0.1,10,0.0
0,40,39,,0.0,0,0.0
0,41,30,234084.0,-0.1,10,0.0
0,41,31,234085.0,-0.1,10,0.0
0,41,32,234086.0,-0.09999999999999998,20,1.0
0,41,33,,0.0,0,0.0
0,41,34,,0.0,0,0.0
0,41,35,234087.0,-0.1,10,0.0
0,41,36,,0.0,0,0.0
0,41,37,,0.0,0,0.0
0,41,38,234088.0,-0.1,10,0.0
0,41,39,,0.0,0,0.0
0,42,30,234089.0,-0.1,10,0.0
0,42,31,234090.0,-0.1,10,0.0
0,42,32,234091.0,-1.1,20,1.0
0,42,33,,0.0,0,0.0
0,42,34,,0.0,0,0.0
0,42,35,234092.0,-0.1,10,0.0
0,42,36,,0.0,0,0.0
0,42,37,,0.0,0,0.0
0,42,38,234093.0,-0.1,10,0.0
0,42,39,,0.0,0,0.0
0,43,30,234094.0,-0.1,10,0.0
0,43,31,234095.0,-0.1,10,0.0
0,43,32,234096.0,0.8999999999999999,20,1.0
0,43,33,,0.0,0,0.0
0,43,34,,0.0,0,0.0
0,43,35,234097.0,-0.1,10,0.0
0,43,36,,0.0,0,0.0
0,43,37,,0.0,0,0.0
0,43,38,234098.0,-0.1,10,0.0
0,43,39,,0.0,0,0.0
0,44,30,234099.0,-0.1,10,0.0
0,44,31,234100.0,-0.1,10,0.0
0,44,32,234101.0,0.8999999999999999,20,1.0
0,44,33,,0.0,0,0.0
0,44,34,,0.0,0,0.0
0,44,35,234102.0,-0.1,10,0.0
0,44,36,,0.0,0,0.0
0,44,37,,0.0,0,0.0
0,44,38,234103.0,-0.1,10,0.0
0,44,39,,0.0,0,0.0
0,45,30,234104.0,-0.1,10,0.0
0,45,31,234105.0,-0.1,10,0.0
0,45,32,234106.0,0.8999999999999999,20,1.0
0,45,33,,0.0,0,0.0
0,45,34,,0.0,0,0.0
0,45,35,234107.0,-0.1,10,0.0
0,45,36,,0.0,0,0.0
0,45,37,,0.0,0,0.0
0,45,38,234108.0,-0.1,10,0.0
0,45,39,,0.0,0,0.0
0,46,30,234109.0,-0.1,10,0.0
0,46,31,234110.0,-0.1,10,0.0
0,46,32,234111.0,0.8999999999999999,20,1.0
0,46,33,,0.0,0,0.0
0,46,34,,0.0,0,0.0
0,46,35,234112.0,-0.1,10,0.0
0,46,36,,0.0,0,0.0
0,46,37,,0.0,0,0.0
0,46,38,234113.0,-0.1,10,0.0
0,46,39,,0.0,0,0.0
0,47,30,234114.0,-0.1,10,0.0
0,47,31,234115.0,15.9,10,0.0
0,47,32,234116.0,-0.09999999999999998,20,1.0
0,47,33,,0.0,0,0.0
0,47,34,,0.0,0,0.0
0,47,35,234117.0,-0.1,10,0.0
0,47,36,,0.0,0,0.0
0,47,37,,0.0,0,0.0
0,47,38,234118.0,-0.1,10,0.0
0,47,39,,0.0,0,0.0
0,48,30,234119.0,-0.1,10,0.0
0,48,31,234120.0,-0.1,10,0.0
0,48,32,234121.0,-1.1,20,1.0
0,48,33,,0.0,0,0.0
0,48,34,,0.0,0,0.0
0,48,35,234122.0,-0.1,10,0.0
0,48,36,,0.0,0,0.0
0,48,37,,0.0,0,0.0
0,48,38,234123.0,-0.1,10,0.0
0,48,39,,0.0,0,0.0
0,49,30,234124.0,-0.1,10,0.0
0,49,31,234125.0,-0.1,10,0.0
0,49,32,234126.0,-0.09999999999999998,20,1.0
0,49,33,,0.0,0,0.0
0,49,34,,0.0,0,0.0
0,49,35,234127.0,-0.1,10,0.0
0,49,36,,0.0,0,0.0
0,49,37,,0.0,0,0.0
0,49,38,234128.0,-0.1,10,0.0
0,49,39,,0.0,0,0.0
0,50,30,234129.0,-0.1,10,0.0
0,50,31,234130.0,15.9,10,0.0
0,50,32,234131.0,-1.1,20,1.0
0,50,33,,0.0,0,0.0
0,50,34,,0.0,0,0.0
0,50,35,234132.0,-0.1,10,0.0
0,50,36,,0.0,0,0.0
0,50,37,,0.0,0,0.0
0,50,38,234133.0,-0.1,10,0.0
0,50,39,,0.0,0,0.0
0,51,30,234134.0,-0.1,10,0.0
0,51,31,234135.0,-0.1,10,0.0
0,51,32,234136.0,1.9,20,1.0
0,51,33,,0.0,0,0.0
0,51,34,,0.0,0,0.0
0,51,35,234137.0,-0.1,10,0.0
0,51,36,,0.0,0,0.0
0,51,37,,0.0,0,0.0
0,51,38,234138.0,-0.1,10,0.0
0,51,39,,0.0,0,0.0
0,52,30,234139.0,-0.1,10,0.0
0,52,31,234140.0,11.679177592311275,10,0.0
0,52,32,234141.0,-0.09999999999999998,20,1.0
0,52,33,,0.0,0,0.0
0,52,34,,0.0,0,0.0
0,52,35,234142.0,-0.1,10,0.0
0,52,36,,0.0,0,0.0
0,52,37,,0.0,0,0.0
0,52,38,234143.0,-0.1,10,0.0
0,52,39,,0.0,0,0.0
0,53,30,234144.0,-0.1,10,0.0
0,53,31,234145.0,-0.1,10,0.0
0,53,32,234146.0,0.8999999999999999,20,1.0
0,53,33,,0.0,0,0.0
0,53,34,,0.0,0,0.0
0,53,35,234147.0,-0.1,10,0.0
0,53,36,,0.0,0,0.0
0,53,37,,0.0,0,0.0
0,53,38,234148.0,-0.1,10,0.0
0,53,39,,0.0,0,0.0
0,54,30,234149.0,-0.1,10,0.0
0,54,31,234150.0,-0.1,10,0.0
0,54,32,234151.0,-1.1,20,1.0
0,54,33,,0.0,0,0.0
0,54,34,,0.0,0,0.0
0,54,35,234152.0,-0.1,10,0.0
0,54,36,,0.0,0,0.0
0,54,37,,0.0,0,0.0
0,54,38,234153.0,-0.1,10,0.0
0,54,39,,0.0,0,0.0
0,55,30,234154.0,-0.1,10,0.0
0,55,31,234155.0,10.558193583446867,10,0.0
0,55,32,234156.0,0.8999999999999999,20,1.0
0,55,33,,0.0,0,0.0
0,55,34,,0.0,0,0.0
0,55,35,234157.0,-0.1,10,0.0
0,55,36,,0.0,0,0.0
0,55,37,,0.0,0,0.0
0,55,38,234158.0,-0.1,10,0.0
0,55,39,,0.0,0,0.0
0,56,30,234159.0,-0.1,10,0.0
0,56,31,234160.0,11.150332608285872,10,0.0
0,56,32,234161.0,-1.1,20,1.0
0,56,33,,0.0,0,0.0
0,56,34,,0.0,0,0.0
0,56,35,234162.0,-0.1,10,0.0
0,56,36,,0.0,0,0.0
0,56,37,,0.0,0,0.0
0,56,38,234163.0,-0.1,10,0.0
0,56,39,,0.0,0,0.0
0,57,30,234164.0,-0.1,10,0.0
0,57,31,234165.0,-0.1,10,0.0
0,57,32,234166.0,-1.1,20,1.0
0,57,33,,0.0,0,0.0
0,57,34,,0.0,0,0.0
0,57,35,234167.0,-0.1,10,0.0
0,57,36,,0.0,0,0.0
0,57,37,,0.0,0,0.0
0,57,38,234168.0,-0.1,10,0.0
0,57,39,,0.0,0,0.0
0,58,30,234169.0,-0.1,10,0.0
0,58,31,234170.0,-0.1,10,0.0
0,58,32,234171.0,-0.09999999999999998,20,1.0
0,58,33,,0.0,0,0.0
0,58,34,,0.0,0,0.0
0,58,35,234172.0,-0.1,10,0.0
0,58,36,,0.0,0,0.0
0,58,37,,0.0,0,0.0
0,58,38,234173.0,-0.1,10,0.0
0,58,39,,0.0,0,0.0
0,59,30,234174.0,-0.1,10,0.0
0,59,31,234175.0,-0.1,10,0.0
0,59,32,234176.0,0.8999999999999999,20,1.0
0,59,33,,0.0,0,0.0
0,59,34,,0.0,0,0.0
0,59,35,234177.0,-0.1,10,0.0
0,59,36,,0.0,0,0.0
0,59,37,,0.0,0,0.0
0,59,38,234178.0,-0.1,10,0.0
0,59,39,,0.0,0,0.0
0,60,30,234179.0,-0.1,10,0.0
0,60,31,234180.0,-0.1,10,0.0
0,60,32,234181.0,-1.1,20,1.0
0,60,33,,0.0,0,0.0
0,60,34,,0.0,0,0.0
0,60,35,234182.0,-0.1,10,0.0
0,60,36,,0.0,0,0.0
0,60,37,,0.0,0,0.0
0,60,38,234183.0,-0.1,10,0.0
0,60,39,,0.0,0,0.0
0,61,30,234184.0,-0.1,10,0.0
0,61,31,234185.0,-0.1,10,0.0
0,61,32,234186.0,-0.09999999999999998,20,1.0
0,61,33,,0.0,0,0.0
0,61,34,,0.0,0,0.0
0,61,35,234187.0,-0.1,10,0.0
0,61,36,,0.0,0,0.0
0,61,37,,0.0,0,0.0
0,61,38,234188.0,-0.1,10,0.0
0,61,39,,0.0,0,0.0
0,62,30,234189.0,-0.1,10,0.0
0,62,31,234190.0,-0.1,10,0.0
0,62,32,234191.0,-0.09999999999999998,20,1.0
0,62,33,,0.0,0,0.0
0,62,34,,0.0,0,0.0
0,62,35,234192.0,-0.1,10,0.0
0,62,36,,0.0,0,0.0
0,62,37,,0.0,0,0.0
0,62,38,234193.0,-0.1,10,0.0
0,62,39,,0.0,0,0.0
0,63,30,234194.0,-0.1,10,0.0
0,63,31,234195.0,-0.1,10,0.0
0,63,32,234196.0,1.9,20,1.0
0,63,33,,0.0,0,0.0
0,63,34,,0.0,0,0.0
0,63,35,234197.0,-0.1,10,0.0
0,63,36,,0.0,0,0.0
0,63,37,,0.0,0,0.0
0,63,38,234198.0,-0.1,10,0.0
0,63,39,,0.0,0,0.0
0,64,30,234199.0,-0.1,10,0.0
0,64,31,234200.0,-0.1,10,0.0
0,64,32,234201.0,0.8999999999999999,20,1.0
0,64,33,,0.0,0,0.0
0,64,34,,0.0,0,0.0
0,64,35,234202.0,-0.1,10,0.0
0,64,36,,0.0,0,0.0
0,64,37,,0.0,0,0.0
0,64,38,234203.0,-0.1,10,0.0
0,64,39,,0.0,0,0.0
0,65,30,234204.0,-0.1,10,0.0
0,65,31,234205.0,15.9,10,0.0
0,65,32,234206.0,-0.09999999999999998,20,1.0
0,65,33,,0.0,0,0.0
0,65,34,,0.0,0,0.0
0,65,35,234207.0,-0.1,10,0.0
0,65,36,,0.0,0,0.0
0,65,37,,0.0,0,0.0
0,65,38,234208.0,-0.1,10,0.0
0,65,39,,0.0,0,0.0
0,66,30,234209.0,-0.1,10,0.0
0,66,31,234210.0,11.79016259174011,10,0.0
0,66,32,234211.0,-1.1,20,1.0
0,66,33,,0.0,0,0.0
0,66,34,,0.0,0,0.0
0,66,35,234212.0,-0.1,10,0.0
0,66,36,,0.0,0,0.0
0,66,37,,0.0,0,0.0
0,66,38,234213.0,-0.1,10,0.0
0,66,39,,0.0,0,0.0
0,67,30,234214.0,-0.1,10,0.0
0,67,31,234215.0,-0.1,10,0.0
0,67,32,234216.0,-1.1,20,1.0
0,67,33,,0.0,0,0.0
0,67,34,,0.0,0,0.0
0,67,35,234217.0,-0.1,10,0.0
0,67,36,,0.0,0,0.0
0,67,37,,0.0,0,0.0
0,67,38,234218.0,-0.1,10,0.0
0,67,39,,0.0,0,0.0
0,68,30,234219.0,-0.1,10,0.0
0,68,31,234220.0,-0.1,10,0.0
0,68,32,234221.0,-1.1,20,1.0
0,68,33,,0.0,0,0.0
0,68,34,,0.0,0,0.0
0,68,35,234222.0,-0.1,10,0.0
0,68,36,,0.0,0,0.0
0,68,37,,0.0,0,0.0
0,68,38,234223.0,-0.1,10,0.0
0,68,39,,0.0,0,0.0
0,69,30,234224.0,-0.1,10,0.0
0,69,31,234225.0,-0.1,10,0.0
0,69,32,234226.0,-1.1,20,1.0
0,69,33,,0.0,0,0.0
0,69,34,,0.0,0,0.0
0,69,35,234227.0,-0.1,10,0.0
0,69,36,,0.0,0,0.0
0,69,37,,0.0,0,0.0
0,69,38,234228.0,-0.1,10,0.0
0,69,39,,0.0,0,0.0
0,70,30,234229.0,-0.1,10,0.0
0,70,31,234230.0,-0.1,10,0.0
